voltage,current,percentage,data,xl1,yl1,xo1,yo1,zo1,wo1,xav1,yav1,zav1,xla1,yla1,zla1,xav2,yav2,zav2,xla2,yla2,zla2,xmf,ymf,mf,fluid_pressure,temperature,xo2,yo2,zo2,wo2,xp1,yp1,zp1,xtl1,ytl1,ztl1,xa1,ya1,za1,xp2,yp2,zp2,xo2,yo2,zo2,wo2,latitude1,longitude1,altitude1,xp3,yp3,zp3,xo3,yo3,zo3,wo3,xl3,yl3,zl3,latitude2,longitude2,altitude2,data,xlt1,ylt1,zlt1,xlt2,ylt2,zlt2,xat,yat,zat,normality
16.31699944,-1.960000038,0.99000001,63.25,-0.310765076,0.416923335,0.02486051,-0.067886284,-0.233483925,-0.969669358,-0.039161406,-0.149563342,0.043088913,-1.6671305,-0.1372931,9.5320638,-0.103,-0.073,0.025,-1.0787315,0.12748645,9.8458766,142000,213000,-350000,94224.823,42.94,0.021605287,-0.084695612,-0.232651306,-0.968624403,4.534493446,-1.533756733,0.951204062,0.069366399,0.019006475,-0.191566415,0.004926789,-0.072078407,-0.028033257,4.534493446,-1.533756733,0.951204062,0.021605287,-0.084695612,-0.232651306,-0.968624403,40.3548301,-3.7440745,707.5565426,9.778852746,-2.076699857,0.951,0.021605287,-0.084695612,-0.232651306,-0.968624403,0.02,0.03,0.2,40.354825,-3.7440798,689.5365422,0.951,0.022720514,0.032373596,-0.200764447,0.069366399,0.019006475,-0.191566415,0.004926789,-0.072078407,-0.028033257,1
16.31200027,-1.99000001,0.99000001,63.46,-0.352598837,0.47304763,0.028414234,-0.053648962,-0.240258843,-0.968808603,-0.040954351,0.145196587,0.033008266,-1.48080415,-0.2353596,9.4928372,-0.091,-0.125,0.025,-1.2160246,0.06864655,9.7085835,137000,221000,-350000,94228.44849,42.94,0.019763457,-0.083193454,-0.22984233,-0.96946416,4.540462017,-1.566794872,0.96279335,0.104097853,-0.023678633,-0.16665786,-0.000102075,-0.003846345,-0.00584766,4.540462017,-1.566794872,0.96279335,0.019763457,-0.083193454,-0.22984233,-0.96946416,40.3548298,-3.7440744,707.5665422,9.787348767,-2.110015993,0.962,0.019763457,-0.083193454,-0.22984233,-0.96946416,0.07,0.01,0.18,40.3548256,-3.7440793,689.4665424,0.962,0.076919779,0.012130524,-0.181956261,0.104097853,-0.023678633,-0.16665786,-0.000102075,-0.003846345,-0.00584766,1
16.25399971,-1.909999967,0.99000001,63.34,-0.095620024,0.128284103,0.026905704,-0.046362973,-0.233410888,-0.970899539,0.061680596,-0.051681068,-0.048864547,-1.22583125,-0.28439285,9.6497436,-0.016,0.003,0.1,-0.85317855,0.0588399,9.7085835,135000,221000,-350000,94226.15967,42.95,0.020825695,-0.081288209,-0.227309008,-0.970200563,4.581083298,-1.589861393,0.967037916,0.122713679,-0.060079913,-0.173138899,-0.010277295,-0.085748434,-0.012186926,4.581083298,-1.589861393,0.967037916,0.020825695,-0.081288209,-0.227309008,-0.970200563,40.3548296,-3.7440739,707.5665416,9.829828608,-2.132226698,0.967,0.020825695,-0.081288209,-0.227309008,-0.970200563,0.1,-0.01,0.19,40.3548258,-3.7440781,689.4365415,0.967,0.109443508,-0.013504231,-0.191010669,0.122713679,-0.060079913,-0.173138899,-0.010277295,-0.085748434,-0.012186926,1
16.31800079,-1.75999999,0.99000001,62.56,-0.251002562,0.336745771,0.020579193,-0.047643359,-0.226356622,-0.972660931,0.015904931,-0.038295217,-0.001850397,-1.176798,-0.16671305,9.5516771,0.031,-0.073,0.114,-0.79433865,0.1765197,9.83606995,138000,209000,-357000,94227.10571,42.94,0.02486051,-0.067886284,-0.233483925,-0.969669358,4.611375809,-1.608999729,0.968760014,0.072451228,-0.047838228,-0.170518846,-0.039161406,-0.149563342,0.043088913,4.611375809,-1.608999729,0.968760014,0.02486051,-0.067886284,-0.233483925,-0.969669358,40.3548294,-3.7440736,707.5665411,9.855316525,-2.154437426,0.967,0.02486051,-0.067886284,-0.233483925,-0.969669358,0.06,-0.02,0.17,40.354826,-3.7440774,689.4365411,0.967,0.065236941,-0.023628417,-0.178326085,0.072451228,-0.047838228,-0.170518846,-0.039161406,-0.149563342,0.043088913,1
16.30699921,-1.980000019,0.99000001,62.53,-0.268931316,0.36079904,0.018611414,-0.046418656,-0.229139372,-0.972108056,-0.014853315,0.045563385,0.029842064,-1.1179581,-0.3138128,9.80665,0.003,-0.165,0.013,-0.44129925,0.40207265,9.8654899,124000,220000,-361000,94223.31543,42.94,0.028414234,-0.053648962,-0.240258843,-0.968808603,4.605348587,-1.60755682,0.976382494,0.053058967,0.003533863,-0.165814012,-0.040954351,0.145196587,0.033008266,4.605348587,-1.60755682,0.976382494,0.028414234,-0.053648962,-0.240258843,-0.968808603,40.3548294,-3.7440737,707.5765412,9.846820578,-2.154437442,0.976,0.028414234,-0.053648962,-0.240258843,-0.968808603,0.02,0.01,0.17,40.3548263,-3.7440768,689.4265409,0.976,0.029999452,0.014255329,-0.170935214,0.053058967,0.003533863,-0.165814012,-0.040954351,0.145196587,0.033008266,1
16.31200027,-1.960000038,0.99000001,63.51,-0.131477532,0.176390642,0.020144681,-0.046804575,-0.230475819,-0.971742981,0.003603037,0.060661022,0.016394375,-1.0787315,-0.22555295,9.63993695,-0.03,-0.038,-0.105,-0.1765197,-0.1176798,9.75761675,121000,222000,-355000,94227.771,42.95,0.026905704,-0.046362973,-0.233410888,-0.970899539,4.586967468,-1.565793514,0.980110407,0.013813216,0.06217701,-0.166722909,0.061680596,-0.051681068,-0.048864547,4.586967468,-1.565793514,0.980110407,0.026905704,-0.046362973,-0.233410888,-0.970899539,40.3548298,-3.7440739,707.5865418,9.82982861,-2.110015944,0.98,0.026905704,-0.046362973,-0.233410888,-0.970899539,-0.02,0.04,0.16,40.3548272,-3.7440757,689.4065408,0.98,-0.029002912,0.049219359,-0.169084594,0.013813216,0.06217701,-0.166722909,0.061680596,-0.051681068,-0.048864547,1
16.27499962,-2.079999924,0.99000001,63.79,-0.292836322,0.392870066,0.020802979,-0.05236543,-0.230941487,-0.971334714,-0.020147981,0.031988692,-0.016655225,-1.0395049,-0.2353596,9.77723005,-0.023,0.011,-0.134,-0.196133,-0.16671305,9.89490985,112000,231000,-358000,94228.65601,42.95,0.020579193,-0.047643359,-0.226356622,-0.972660931,4.577880859,-1.517187595,0.974783421,-0.008604171,0.086478088,-0.188266514,0.015904931,-0.038295217,-0.001850397,4.577880859,-1.517187595,0.974783421,0.020579193,-0.047643359,-0.226356622,-0.972660931,40.3548302,-3.744074,707.5765423,9.821332574,-2.065594427,0.974,0.020579193,-0.047643359,-0.226356622,-0.972660931,-0.06,0.06,0.18,40.3548275,-3.7440751,689.5265406,0.974,-0.06162731,0.06217359,-0.187971517,-0.008604171,0.086478088,-0.188266514,0.015904931,-0.038295217,-0.001850397,1
16.31900024,-2.119999886,0.99000001,63.45,-0.071715018,0.096213077,0.021069714,-0.055184469,-0.229002806,-0.971631852,0.001219842,0.02976203,-0.018073959,-1.24544455,-0.26477955,9.65955025,0.005,0.07,0.018,-0.12748645,-0.14709975,9.8262633,122000,222000,-352000,94226.61743,42.95,0.018611414,-0.046418656,-0.229139372,-0.972108056,4.571397781,-1.474951267,0.973821402,-0.039046705,0.083595383,-0.188819863,-0.014853315,0.045563385,0.029842064,4.571397781,-1.474951267,0.973821402,0.018611414,-0.046418656,-0.229139372,-0.972108056,40.3548306,-3.7440741,707.5765427,9.812836554,-2.021172915,0.973,0.018611414,-0.046418656,-0.229139372,-0.972108056,-0.08,0.04,0.18,40.3548279,-3.7440747,689.7065406,0.973,-0.087594151,0.046582364,-0.185265005,-0.039046705,0.083595383,-0.188819863,-0.014853315,0.045563385,0.029842064,1
16.31500053,-2.059999943,0.99000001,63.25,-0.065738766,0.088195321,0.021736873,-0.055981996,-0.226715537,-0.972107808,-0.020265365,0.019255932,0.003406405,-1.24544455,-0.2745862,9.7281968,0.029,0.011,0.054,0.0196133,-0.2157463,9.87529655,129000,219000,-351000,94224.58496,42.95,0.020144681,-0.046804575,-0.230475819,-0.971742981,4.568537712,-1.45172739,0.976355791,-0.035139878,0.073212108,-0.19175658,0.003603037,0.060661022,0.016394375,4.568537712,-1.45172739,0.976355791,0.020144681,-0.046804575,-0.230475819,-0.971742981,40.3548308,-3.7440741,707.5765429,9.812836525,-1.998962154,0.976,0.020144681,-0.046804575,-0.230475819,-0.971742981,-0.07,0.03,0.18,40.3548284,-3.7440746,689.466541,0.976,-0.079846777,0.038056422,-0.188524827,-0.035139878,0.073212108,-0.19175658,0.003603037,0.060661022,0.016394375,1
16.27400017,-1.889999986,0.99000001,63.48,-0.155382538,0.208461668,0.02394465,-0.060564315,-0.227784223,-0.971531248,0.009872508,0.036264677,0.008369198,-1.16699135,-0.2353596,9.6693569,0.002,0.026,-0.025,-0.0784532,1.20E-15,9.79684335,121000,223000,-358000,94228.24097,42.95,0.020802979,-0.05236543,-0.230941487,-0.971334714,4.567902565,-1.425832272,0.973559856,-0.029798101,0.078825049,-0.186869305,-0.020147981,0.031988692,-0.016655225,4.567902565,-1.425832272,0.973559856,0.020802979,-0.05236543,-0.230941487,-0.971334714,40.354831,-3.7440741,707.5765431,9.812836496,-1.976751393,0.972,0.020802979,-0.05236543,-0.230941487,-0.971334714,-0.07,0.04,0.19,40.3548285,-3.7440746,689.6265411,0.972,-0.079206653,0.044973172,-0.183644146,-0.029798101,0.078825049,-0.186869305,-0.020147981,0.031988692,-0.016655225,1
16.27499962,-2.049999952,0.99000001,63.74,-0.107572526,0.144319616,0.02624867,-0.067565439,-0.22470742,-0.971726553,0.023229059,0.009016128,-0.034882534,-1.6279039,-0.2353596,9.69877685,0.052,0.18,0.016,0.08825985,-0.3334261,9.9635564,137000,219000,-350000,94227.72217,42.95,0.021069714,-0.055184469,-0.229002806,-0.971631852,4.560021877,-1.415663242,0.973590136,-0.028456553,0.078101351,-0.183886054,0.001219842,0.02976203,-0.018073959,4.560021877,-1.415663242,0.973590136,0.021069714,-0.055184469,-0.229002806,-0.971631852,40.3548311,-3.7440742,707.5765433,9.804340519,-1.965646021,0.973,0.021069714,-0.055184469,-0.229002806,-0.971631852,-0.07,0.04,0.18,40.3548287,-3.7440746,689.7865413,0.973,-0.078181364,0.045066308,-0.180500358,-0.028456553,0.078101351,-0.183886054,0.001219842,0.02976203,-0.018073959,1
16.31200027,-2.029999971,0.99000001,63.75,-0.221121304,0.296656988,0.025267926,-0.069420371,-0.2209465,-0.972483927,0.008193468,0.023966016,-0.024574528,-1.46119085,-0.16671305,9.60071035,-0.067,0.006,-0.05,-1.0002783,-0.22555295,9.6693569,136000,214000,-357000,94226.48315,42.95,0.021736873,-0.055981996,-0.226715537,-0.972107808,4.553239822,-1.400911808,0.976414919,-0.018111432,0.071829517,-0.179599779,-0.020265365,0.019255932,0.003406405,4.553239822,-1.400911808,0.976414919,0.021736873,-0.055981996,-0.226715537,-0.972107808,40.3548313,-3.7440743,707.5765436,9.795844528,-1.943435271,0.976,0.021736873,-0.055981996,-0.226715537,-0.972107808,-0.06,0.04,0.17,40.3548289,-3.744075,689.5965419,0.976,-0.065749831,0.044289373,-0.177366838,-0.018111432,0.071829517,-0.179599779,-0.020265365,0.019255932,0.003406405,1
16.31699944,-1.919999957,0.99000001,63.71,-0.113548778,0.152337372,0.024502623,-0.071582945,-0.221359382,-0.972252811,0.02779072,-0.012909221,0.02922908,-1.52003075,-0.32361945,9.8458766,-0.023,0.174,-0.073,-1.55925735,0.08825985,9.79684335,144000,223000,-338000,94224.49951,42.94,0.02394465,-0.060564315,-0.227784223,-0.971531248,4.539952278,-1.386720181,0.977272749,-0.029246291,0.078834049,-0.191358565,0.009872508,0.036264677,0.008369198,4.539952278,-1.386720181,0.977272749,0.02394465,-0.060564315,-0.227784223,-0.971531248,40.3548314,-3.7440744,707.5765438,9.787348551,-1.932329902,0.977,0.02394465,-0.060564315,-0.227784223,-0.971531248,-0.08,0.04,0.18,40.3548287,-3.7440748,689.4865415,0.977,-0.081549034,0.043520436,-0.187467277,-0.029246291,0.078834049,-0.191358565,0.009872508,0.036264677,0.008369198,1
16.28100014,-1.950000048,0.99000001,64.18,-0.035857509,0.048106539,0.022868737,-0.068246758,-0.225690677,-0.971536473,0.016903752,-0.013786839,0.030768536,-1.44157755,-0.24516625,9.73800345,-0.03,-0.023,0.047,-1.0787315,0.0392266,9.63993695,149000,228000,-342000,94227.15454,42.95,0.02624867,-0.067565439,-0.22470742,-0.971726553,4.501049995,-1.354930401,0.979875088,-0.056056576,0.109115103,-0.188993198,0.023229059,0.009016128,-0.034882534,4.501049995,-1.354930401,0.979875088,0.02624867,-0.067565439,-0.22470742,-0.971726553,40.3548317,-3.7440749,707.5765445,9.744868696,-1.899013814,0.979,0.02624867,-0.067565439,-0.22470742,-0.971726553,-0.12,0.05,0.18,40.3548281,-3.7440742,689.4565404,0.979,-0.12050958,0.05828413,-0.181238174,-0.056056576,0.109115103,-0.188993198,0.023229059,0.009016128,-0.034882534,1
16.31800079,-1.970000029,0.99000001,64.49,-0.083667521,0.11224859,0.024562046,-0.061881679,-0.226056609,-0.971836289,-0.044308115,-0.054090858,-0.028026177,-1.3925443,-0.2353596,9.63993695,-0.005,0.058,-0.029,-1.71616375,0.16671305,9.5516771,141000,240000,-342000,94225.53101,42.95,0.025267926,-0.069420371,-0.2209465,-0.972483927,4.476727009,-1.336733341,0.985778809,-0.050331971,0.122479357,-0.19230647,0.008193468,0.023966016,-0.024574528,4.476727009,-1.336733341,0.985778809,0.025267926,-0.069420371,-0.2209465,-0.972483927,40.3548318,-3.7440752,707.5865448,9.71938081,-1.887908469,0.985,0.025267926,-0.069420371,-0.2209465,-0.972483927,-0.12,0.07,0.18,40.3548282,-3.7440741,689.4165404,0.985,-0.121813968,0.073561721,-0.185111612,-0.050331971,0.122479357,-0.19230647,0.008193468,0.023966016,-0.024574528,1
16.32099915,-2.130000114,0.99000001,64.19,-0.053786263,0.072159808,0.025724359,-0.059657008,-0.224059678,-0.97240761,0.005538937,-0.010631034,-0.019598074,-1.2356379,-0.392266,9.63993695,0.031,0.06,0.055,-1.59848395,-0.14709975,10.2185293,152000,225000,-340000,94225.76294,42.95,0.024502623,-0.071582945,-0.221359382,-0.972252811,4.472061157,-1.329389095,0.993067503,-0.039580825,0.111695425,-0.172331547,0.02779072,-0.012909221,0.02922908,4.472061157,-1.329389095,0.993067503,0.024502623,-0.071582945,-0.221359382,-0.972252811,40.3548319,-3.7440752,707.5965449,9.719380811,-1.876803091,0.993,0.024502623,-0.071582945,-0.221359382,-0.972252811,-0.1,0.07,0.16,40.3548284,-3.7440739,689.1765404,0.993,-0.105883673,0.070044853,-0.1662018,-0.039580825,0.111695425,-0.172331547,0.02779072,-0.012909221,0.02922908,1
16.31599998,-2.059999943,0.99000001,63.7,-0.035857509,0.048106539,0.026857649,-0.055746351,-0.22131841,-0.973236442,0.001757096,-0.004482211,0.003434127,-1.3140911,-0.3530394,9.6889702,-0.003,0.052,-6.37E-18,-1.20621795,-0.0980665,9.6693569,154000,219000,-332000,94225.42114,42.95,0.022868737,-0.068246758,-0.225690677,-0.971536473,4.483180046,-1.333501339,1.005118847,-0.020725609,0.092918927,-0.161012845,0.016903752,-0.013786839,0.030768536,4.483180046,-1.333501339,1.005118847,0.022868737,-0.068246758,-0.225690677,-0.971536473,40.3548319,-3.7440751,707.6065448,9.727876789,-1.876803083,1.005,0.022868737,-0.068246758,-0.225690677,-0.971536473,-0.07,0.06,0.15,40.3548285,-3.7440737,689.2065404,1.005,-0.079148874,0.062216911,-0.157648742,-0.020725609,0.092918927,-0.161012845,0.016903752,-0.013786839,0.030768536,1
16.26799965,-1.960000038,0.99000001,63.96,-0.20319255,0.272603719,0.029531725,-0.060758405,-0.223511676,-0.972357354,-0.009786538,0.007777723,0.068202287,-1.1571847,-0.42168595,9.71839015,0.033,0.036,0.013,-1.6082906,-0.10787315,9.69877685,154000,224000,-336000,94226.62354,42.95,0.024562046,-0.061881679,-0.226056609,-0.971836289,4.485329151,-1.329464436,1.010377407,-0.002704491,0.071589158,-0.152917306,-0.044308115,-0.054090858,-0.028026177,4.485329151,-1.329464436,1.010377407,0.024562046,-0.061881679,-0.226056609,-0.971836289,40.3548319,-3.7440751,707.6165448,9.727876804,-1.876803086,1.01,0.024562046,-0.061881679,-0.226056609,-0.971836289,-0.05,0.05,0.15,40.3548286,-3.7440737,689.2765405,1.01,-0.050774265,0.051427454,-0.15262115,-0.002704491,0.071589158,-0.152917306,-0.044308115,-0.054090858,-0.028026177,1
16.31800079,-2.079999924,0.99000001,64.32,-0.047810012,0.064142052,0.031460897,-0.060630904,-0.226428285,-0.971629732,-0.030397879,-0.01647147,-0.0114173,-1.3337044,-0.34323275,9.81645665,0.015,0.04,0.009,-1.71616375,-0.1569064,9.6693569,158000,231000,-340000,94227.45361,42.95,0.025724359,-0.059657008,-0.224059678,-0.97240761,4.468922615,-1.327863216,1.004997253,-0.022551109,0.058838357,-0.15922784,0.005538937,-0.010631034,-0.019598074,4.468922615,-1.327863216,1.004997253,0.025724359,-0.059657008,-0.224059678,-0.97240761,40.3548319,-3.7440753,707.606545,9.710884864,-1.876803105,1.004,0.025724359,-0.059657008,-0.224059678,-0.97240761,-0.06,0.03,0.15,40.3548295,-3.7440747,689.0765422,1.004,-0.062584415,0.030872516,-0.156378031,-0.022551109,0.058838357,-0.15922784,0.005538937,-0.010631034,-0.019598074,1
16.31200027,-2.079999924,0.99000001,64.49,-0.185263796,0.24855045,0.036219477,-0.059757413,-0.226188331,-0.971574001,-0.016173439,0.015285628,0.052131709,-1.36312435,-0.50013915,9.5516771,0.004,0.026,-0.024,-1.83384355,-0.1176798,9.5516771,164000,229000,-336000,94228.92456,42.95,0.026857649,-0.055746351,-0.22131841,-0.973236442,4.436219692,-1.342291355,1.001725197,-0.018931751,0.055916474,-0.178948558,0.001757096,-0.004482211,0.003434127,4.436219692,-1.342291355,1.001725197,0.026857649,-0.055746351,-0.22131841,-0.973236442,40.3548318,-3.7440756,707.6065452,9.685396992,-1.887908519,1.001,0.026857649,-0.055746351,-0.22131841,-0.973236442,-0.05,0.02,0.17,40.3548299,-3.7440748,689.1065427,1.001,-0.058505286,0.028488455,-0.176842272,-0.018931751,0.055916474,-0.178948558,0.001757096,-0.004482211,0.003434127,1
16.31800079,-2.089999914,0.99000001,63.92,-0.053786263,0.072159808,0.034902456,-0.059561406,-0.231559116,-0.970368298,0.03145216,0.012235594,0.024651425,-1.5298374,-0.38245935,9.65955025,0.005,-0.035,-0.016,-1.9809433,-0.12748645,9.5712904,158000,229000,-338000,94226.15356,42.95,0.029531725,-0.060758405,-0.223511676,-0.972357354,4.408321381,-1.346355915,1.004846573,-0.040021199,0.05532089,-0.161900746,-0.009786538,0.007777723,0.068202287,4.408321381,-1.346355915,1.004846573,0.029531725,-0.060758405,-0.223511676,-0.972357354,40.3548318,-3.744076,707.6065455,9.651413143,-1.887908563,1.004,0.029531725,-0.060758405,-0.223511676,-0.972357354,-0.07,0.01,0.15,40.3548304,-3.744075,689.0265433,1.004,-0.076964177,0.018749382,-0.156840444,-0.040021199,0.05532089,-0.161900746,-0.009786538,0.007777723,0.068202287,1
16.24399948,-2.099999905,0.99000001,64.04,-0.071715018,0.096213077,0.034347475,-0.056999045,-0.230849843,-0.97071093,0.01480102,0.021369109,0.002781371,-1.26505785,-0.4903325,9.6301303,0.035,0.014,-0.023,-1.50041745,-0.12748645,9.73800345,153000,230000,-338000,94226.80054,42.95,0.031460897,-0.060630904,-0.226428285,-0.971629732,4.365468025,-1.373441219,1.00782156,-0.069524581,0.056002861,-0.175433526,-0.030397879,-0.01647147,-0.0114173,4.365468025,-1.373441219,1.00782156,0.031460897,-0.060630904,-0.226428285,-0.971629732,40.3548315,-3.7440765,707.6065457,9.608933374,-1.921224759,1.007,0.031460897,-0.060630904,-0.226428285,-0.971629732,-0.1,0,0.16,40.3548308,-3.7440752,688.9865439,1.007,-0.104910217,0.004280972,-0.166500539,-0.069524581,0.056002861,-0.175433526,-0.030397879,-0.01647147,-0.0114173,1
16.31299973,-1.960000038,0.99000001,63.72,-0.017928754,0.024053269,0.030340991,-0.051599676,-0.236815089,-0.969708983,0.045617301,-0.073790766,0.0969356,-1.176798,-0.51975245,9.77723005,0.003,0.011,-0.026,-1.6082906,-0.30400615,9.5909037,151000,225000,-339000,94226.50757,42.95,0.036219477,-0.059757413,-0.226188331,-0.971574001,4.33267498,-1.396242619,1.012353897,-0.08132683,0.03097676,-0.167854613,-0.016173439,0.015285628,0.052131709,4.33267498,-1.396242619,1.012353897,0.036219477,-0.059757413,-0.226188331,-0.971574001,40.3548313,-3.7440769,707.6165458,9.574949568,-1.943435568,1.012,0.036219477,-0.059757413,-0.226188331,-0.971574001,-0.1,-0.02,0.15,40.3548309,-3.7440755,689.2265442,1.012,-0.102913953,-0.024017805,-0.156782165,-0.08132683,0.03097676,-0.167854613,-0.016173439,0.015285628,0.052131709,1
16.29700089,-3.049999952,0.99000001,63.25,0,0,0.025485923,-0.046829987,-0.24874831,-0.967099632,0.045470335,-0.062156513,0.11493104,-1.02969825,-0.38245935,9.85568325,-0.069,-0.085,0.028,-1.6671305,-0.1372931,9.5320638,149000,232000,-336000,94228.55835,42.95,0.034902456,-0.059561406,-0.231559116,-0.970368298,4.317123413,-1.425669193,1.027574301,-0.097805268,0.03242466,-0.166728968,0.03145216,0.012235594,0.024651425,4.317123413,-1.425669193,1.027574301,0.034902456,-0.059561406,-0.231559116,-0.970368298,40.354831,-3.7440771,707.6265457,9.557957701,-1.976751736,1.027,0.034902456,-0.059561406,-0.231559116,-0.970368298,-0.11,-0.03,0.15,40.3548309,-3.7440756,689.2365443,1.027,-0.117906764,-0.030570794,-0.1535552,-0.097805268,0.03242466,-0.166728968,0.03145216,0.012235594,0.024651425,1
16.21999931,-1.929999948,0.99000001,63.35,-0.065738766,0.088195321,0.024942822,-0.045502057,-0.254075487,-0.965791419,-0.03947695,0.026233722,-0.012698589,-0.8433719,-0.28439285,9.5516771,-0.069,-0.224,0.053,-1.48080415,-0.2353596,9.4928372,139000,243000,-346000,94225.18311,42.95,0.034347475,-0.056999045,-0.230849843,-0.97071093,4.300719261,-1.445480824,1.042491913,-0.097930286,0.025265411,-0.159777515,0.01480102,0.021369109,0.002781371,4.300719261,-1.445480824,1.042491913,0.034347475,-0.056999045,-0.230849843,-0.97071093,40.3548309,-3.7440773,707.6465458,9.54096582,-1.987857143,1.042,0.034347475,-0.056999045,-0.230849843,-0.97071093,-0.11,-0.03,0.14,40.3548308,-3.7440758,689.3265444,1.042,-0.11342559,-0.035852928,-0.146992311,-0.097930286,0.025265411,-0.159777515,0.01480102,0.021369109,0.002781371,1
16.28700066,-2.200000048,0.99000001,62.35,-0.005976251,0.008017756,0.025957222,-0.044985416,-0.255299289,-0.965466109,-0.01036033,-0.062046088,0.021272684,-1.2356379,-0.3530394,9.63993695,-0.05,0.128,0.016,-1.4121576,-0.18632635,9.6497436,147000,235000,-330000,94229.85229,42.95,0.030340991,-0.051599676,-0.236815089,-0.969708983,4.284701347,-1.460600376,1.055808306,-0.085231624,0.015512288,-0.14577835,0.045617301,-0.073790766,0.0969356,4.284701347,-1.460600376,1.055808306,0.030340991,-0.051599676,-0.236815089,-0.969708983,40.3548307,-3.7440774,707.6565457,9.5324699,-2.01006792,1.055,0.030340991,-0.051599676,-0.236815089,-0.969708983,-0.09,-0.03,0.13,40.3548307,-3.7440759,689.3465444,1.055,-0.094884686,-0.037275635,-0.135513142,-0.085231624,0.015512288,-0.14577835,0.045617301,-0.073790766,0.0969356,1
16.30900002,-2.119999886,0.99000001,60.83,-0.137453784,0.184408398,0.024570671,-0.041156968,-0.256751588,-0.965288044,-0.006221185,-0.052874997,0.024451127,-0.97085835,-0.2549729,9.7478101,0.055,-0.071,-0.044,-1.22583125,-0.28439285,9.6497436,132000,238000,-337000,94228.44238,42.95,0.025485923,-0.046829987,-0.24874831,-0.967099632,4.254971981,-1.478545666,1.062461853,-0.061753136,0.007695549,-0.161314971,0.045470335,-0.062156513,0.11493104,4.254971981,-1.478545666,1.062461853,0.025485923,-0.046829987,-0.24874831,-0.967099632,40.3548306,-3.7440778,707.6665459,9.498486079,-2.021173348,1.062,0.025485923,-0.046829987,-0.24874831,-0.967099632,-0.07,-0.03,0.15,40.3548306,-3.7440759,689.3765443,1.062,-0.070127495,-0.034540866,-0.154221445,-0.061753136,0.007695549,-0.161314971,0.045470335,-0.062156513,0.11493104,1
16.31500053,-1.850000024,0.99000001,60.63,-0.089643772,0.120266347,0.022907754,-0.035531467,-0.26459764,-0.963431803,-0.055795077,-0.051732823,0.081833504,-0.8237586,-0.1765197,9.62032365,0.014,-0.005,-0.029,-1.176798,-0.16671305,9.5516771,128000,235000,-348000,94229.38843,42.95,0.024942822,-0.045502057,-0.254075487,-0.965791419,4.221521378,-1.476960659,1.066273451,-0.044533163,0.006574113,-0.164529286,-0.03947695,0.026233722,-0.012698589,4.221521378,-1.476960659,1.066273451,0.024942822,-0.045502057,-0.254075487,-0.965791419,40.3548306,-3.7440782,707.6665463,9.464502229,-2.02117339,1.066,0.024942822,-0.045502057,-0.254075487,-0.965791419,-0.05,-0.02,0.15,40.3548306,-3.7440762,689.3165445,1.066,-0.054215703,-0.02776831,-0.159329489,-0.044533163,0.006574113,-0.164529286,-0.03947695,0.026233722,-0.012698589,1
16.31699944,-2.059999943,0.99000001,60.41,-0.059762515,0.080177564,0.027831605,-0.029378933,-0.269430855,-0.962169057,-0.05423633,-0.000952008,-0.038096778,-0.7060788,-0.4314926,9.62032365,0.017,0.04,0.045,-1.1179581,-0.3138128,9.80665,131000,236000,-343000,94228.21655,42.95,0.025957222,-0.044985416,-0.255299289,-0.965466109,4.186947823,-1.475741863,1.07068491,-0.065954255,0.027885388,-0.160394396,-0.01036033,-0.062046088,0.021272684,4.186947823,-1.475741863,1.07068491,0.025957222,-0.044985416,-0.255299289,-0.965466109,40.3548306,-3.7440786,707.6765466,9.430518394,-2.021173436,1.07,0.025957222,-0.044985416,-0.255299289,-0.965466109,-0.08,-0.01,0.15,40.3548306,-3.7440761,689.1765445,1.07,-0.08270812,-0.01986976,-0.153683051,-0.065954255,0.027885388,-0.160394396,-0.01036033,-0.062046088,0.021272684,1
16.31500053,-1.970000029,0.99000001,60.13,-0.197216299,0.264585963,0.035406062,-0.025469314,-0.254212599,-0.966164416,-0.060578905,0.008333603,-0.128641129,-0.8433719,-0.6080123,9.83606995,-0.026,-0.003,0.012,-1.0787315,-0.22555295,9.63993695,134000,234000,-340000,94226.96533,42.95,0.024570671,-0.041156968,-0.256751588,-0.965288044,4.144431114,-1.473659992,1.081053019,-0.065333786,0.063942719,-0.144318358,-0.006221185,-0.052874997,0.024451127,4.144431114,-1.473659992,1.081053019,0.024570671,-0.041156968,-0.256751588,-0.965288044,40.3548306,-3.7440791,707.686547,9.388038596,-2.021173493,1.081,0.024570671,-0.041156968,-0.256751588,-0.965288044,-0.09,0.01,0.13,40.3548303,-3.7440758,689.1665439,1.081,-0.097969189,0.013286836,-0.139321432,-0.065333786,0.063942719,-0.144318358,-0.006221185,-0.052874997,0.024451127,1
